t (s),T0 (C),T1 (C)
9015,76,30
9020,77,30
9025,77,30
9030,76,30
9035,77,30
9040,77,30
9045,78,30
9050,78,30
9055,78,30
9060,79,30
9065,80,30
9070,79,30
9075,80,30
9080,80,30
9085,81,30
9090,79,30
9095,79,30
9100,80,30
9105,80,30
9110,80,30
9115,81,30
9120,80,30
9125,80,30
9130,78,30
9135,79,30
9140,80,30
9145,80,30
9150,79,30
9155,79,30
9160,80,30
9165,80,30
9170,81,31
9175,81,30
9180,81,30
9185,81,30
9190,82,30
9195,83,30
9200,85,30
9205,84,30
9210,84,30
9215,84,30
9220,83,30
9225,83,30
9230,83,30
9235,83,30
9240,83,30
9245,83,30
9250,83,30
9255,83,30
9260,82,30
9265,83,31
9270,85,30
9275,84,30
9280,85,31
9285,85,31
9290,85,31
9295,85,31
9300,87,31
9305,86,31
9310,87,31
9315,85,30
9320,86,31
9325,87,31
9330,86,31
9335,85,31
9340,86,31
9345,85,31
9350,87,31
9355,88,31
9360,87,31
9365,87,31
9370,86,31
9375,87,31
9380,86,31
9385,87,31
9390,86,31
9395,88,31
9400,87,31
9405,87,31
9410,88,31
9415,87,31
9420,88,31
9425,86,31
9430,89,31
9435,89,31
9440,88,31
9445,89,31
9450,90,31
9455,90,31
9460,91,31
9465,90,31
9470,90,31
9475,90,31
9480,91,31
9485,91,31
9490,91,31
9495,92,31
9500,92,31
9505,91,31
9510,92,31
9515,93,31
9520,93,31
9525,94,31
9530,94,31
9535,94,31
9540,92,31
9545,92,31
9550,92,31
9555,92,31
9560,93,31
9565,92,31
9570,92,31
9575,92,31
9580,93,31
9585,93,31
9590,93,31
9595,94,31
9600,95,31
9605,95,31
9610,94,31
9615,93,31
9620,94,31
9625,95,31
9630,94,31
9635,96,31
9640,97,31
9645,96,31
9650,97,31
9655,98,31
9660,96,31
9665,95,31
9670,95,31
9675,95,31
9680,97,31
9685,96,31
9690,96,31
9695,96,31
9700,96,31
9705,96,31
9710,98,31
9715,96,31
9720,96,31
9725,97,31
9730,97,31
9735,96,31
9740,96,31
9745,97,31
9750,98,31
9755,99,31
9760,99,31
9765,99,31
9770,98,31
9775,98,31
9780,99,31
9785,99,31
9790,100,31
9795,100,31
9800,101,31
9805,101,31
9810,102,31
9815,102,31
9820,101,31
9825,101,31
9830,101,31
9835,101,31
9840,101,31
9845,100,31
9850,101,31
9855,101,31
9860,101,31
9865,103,31
9870,102,31
9875,102,31
9880,103,31
9885,103,31
9890,103,31
9895,104,31
9900,104,31
9905,102,31
9910,103,31
9915,103,31
9920,104,31
9925,105,31
9930,105,31
9935,104,31
9940,103,31
9945,104,31
9950,105,31
9955,105,31
9960,105,31
9965,105,31
9970,106,31
9975,105,31
9980,105,31
9985,105,31
9990,106,31
9995,105,31
10000,106,31
10005,106,31
10010,106,31
10015,108,31
10020,108,31
10025,108,31
10030,108,31
10035,108,31
10040,108,31
10045,108,31
10050,107,31
10055,106,31
10060,108,31
10065,107,31
10070,107,31
10075,108,31
10080,108,31
10085,108,31
