t (s),T0 (C),T1 (C)
10090,110,30
10095,110,30
10100,110,30
10105,110,30
10110,110,30
10115,110,31
10120,111,30
10125,111,31
10130,111,30
10135,111,30
10140,111,30
10145,111,30
10150,111,30
10155,112,30
10160,112,30
10165,112,30
10170,112,31
10175,112,30
10180,112,31
10185,113,30
10190,113,31
10195,113,31
10200,113,31
10205,113,31
10210,113,31
10215,113,31
10220,114,31
10225,114,31
10230,114,31
10235,114,31
10240,114,31
10245,115,31
10250,115,31
10255,115,31
10260,115,31
10265,115,31
10270,115,31
10275,115,31
10280,115,31
10285,116,31
10290,116,31
10295,116,31
10300,116,31
10305,116,31
10310,116,31
10315,116,31
10320,117,31
10325,117,31
10330,117,31
10335,117,31
10340,117,31
10345,117,31
10350,117,31
10355,118,31
10360,118,31
10365,118,31
10370,119,31
10375,119,31
10380,119,31
10385,119,31
10390,119,31
10395,119,31
10400,119,31
10405,119,31
10410,120,31
10415,119,31
10420,120,31
10425,120,31
10430,120,31
10435,120,31
10440,120,31
10445,120,31
10450,121,31
10455,121,31
10460,121,31
10465,121,31
10470,121,31
10475,121,31
10480,121,31
10485,122,31
10490,122,31
10495,122,31
10500,122,31
10505,122,31
10510,122,31
10515,122,31
10520,123,31
10525,123,31
10530,123,31
10535,123,31
10540,124,31
10545,124,31
10550,124,31
10555,124,31
10560,124,31
10565,124,31
10570,124,31
10575,124,31
10580,125,31
10585,125,31
10590,125,31
10595,125,31
10600,125,31
10605,126,31
10610,125,31
10615,126,31
10620,126,31
10625,126,31
10630,126,31
10635,126,31
10640,126,31
10645,127,31
10650,127,31
10655,127,31
10660,127,31
10665,127,31
10670,127,31
10675,127,32
10680,127,32
10685,128,31
10690,128,31
10695,128,32
10700,128,31
10705,129,32
10710,129,32
10715,129,32
10720,129,32
10725,129,31
10730,129,32
10735,129,32
10740,130,32
10745,130,32
10750,130,32
10755,130,32
10760,130,32
10765,130,32
10770,130,32
10775,130,32
10780,130,32
10785,131,32
10790,130,32
10795,131,32
10800,131,32
10805,131,32
10810,131,32
10815,131,32
10820,132,32
10825,132,32
10830,132,32
10835,132,32
10840,132,32
10845,132,32
10850,133,32
10855,133,32
10860,133,32
10865,133,32
10870,133,32
10875,133,32
10880,134,32
10885,134,32
10890,134,32
10895,134,32
10900,134,32
10905,134,32
10910,134,32
10915,135,32
10920,135,32
10925,135,32
10930,135,32
10935,135,32
10940,136,32
10945,136,32
10950,136,32
10955,136,32
10960,136,32
10965,136,32
10970,137,32
10975,137,32
10980,137,32
10985,137,32
10990,137,32
10995,137,32
11000,137,32
11005,138,32
11010,138,32
11015,138,32
11020,138,32
11025,138,32
11030,138,32
11035,138,32
11040,139,32
11045,139,32
11050,139,32
11055,139,32
11060,139,32
11065,139,32
11070,139,33
11075,139,33
11080,139,33
11085,140,32
11090,140,33
11095,140,33
11100,140,33
11105,140,33
11110,141,33
11115,140,33
11120,141,33
11125,141,33
11130,141,33
11135,141,33
11140,141,33
11145,141,33
11150,141,33
11155,142,33
11160,142,33
11165,142,33
11170,142,33
11175,142,33
11180,142,33
11185,143,33
11190,143,33
11195,143,33
11200,143,33
11205,143,33
11210,143,33
11215,143,33
11220,144,33
11225,144,33
11230,144,33
11235,144,33
11240,144,33
11245,144,33
11250,144,33
11255,145,33
11260,145,33
11265,145,33
11270,145,33
11275,145,33
11280,146,33
11285,146,33
11290,146,33
11295,146,33
11300,146,33
11305,146,33
11310,146,33
11315,147,33
11320,147,33
11325,147,33
11330,147,33
11335,147,33
11340,147,33
11345,147,33
11350,147,33
11355,148,33
11360,148,33
11365,148,33
11370,148,33
11375,148,33
11380,148,33
11385,149,33
11390,149,33
11395,149,33
11400,149,33
11405,149,33
11410,150,33
11415,150,33
11420,150,33
11425,150,33
11430,150,33
11435,150,33
11440,150,33
11445,150,33
11450,149,33
11455,150,33
11460,150,33
11465,150,33
11470,150,33
11475,150,33
11480,150,33
11485,150,33
11490,150,33
11495,150,33
11500,150,33
11505,150,33
11510,149,33
11515,149,33
11520,149,33
11525,149,34
11530,149,34
11535,150,34
11540,150,34
11545,150,34
11550,150,34
11555,150,34
11560,150,34
11565,150,34
11570,150,34
11575,150,34
11580,150,34
11585,149,34
11590,149,34
11595,149,34
11600,149,34
11605,149,34
11610,149,34
11615,149,34
11620,149,34
11625,150,34
11630,150,34
11635,149,34
11640,150,34
11645,150,34
11650,149,34
11655,149,34
11660,149,34
11665,149,34
11670,150,34
11675,150,34
11680,150,34
11685,149,34
11690,150,34
11695,150,34
11700,150,34
11705,150,34
11710,149,34
11715,149,34
11720,149,34
11725,149,34
11730,149,34
11735,148,34
11740,148,34
11745,148,34
11750,148,34
11755,148,34
11760,148,34
11765,148,34
11770,147,34
11775,147,34
