t (s),T0 (C),T1 (C)
10090,110,30
10095,110,30
10100,110,30
10105,110,30
10110,110,30
10115,110,30
10120,110,30
10125,110,30
10130,111,30
10135,111,30
10140,111,30
10145,111,30
10150,111,30
10155,112,30
10160,112,30
10165,112,30
10170,112,30
10175,112,30
10180,112,30
10185,113,30
10190,113,30
10195,113,30
10200,113,30
10205,113,30
10210,113,30
10215,114,30
10220,114,30
10225,114,30
10230,114,30
10235,114,30
10240,114,30
10245,115,30
10250,114,30
10255,115,30
10260,115,30
10265,115,30
10270,115,30
10275,116,30
10280,116,30
10285,116,30
10290,116,30
10295,116,30
10300,116,30
10305,116,30
10310,116,30
10315,117,30
10320,117,30
10325,117,30
10330,117,30
10335,117,30
10340,117,30
10345,117,30
10350,117,30
10355,118,30
10360,118,30
10365,118,30
10370,118,30
10375,119,30
10380,119,30
10385,119,30
10390,119,30
10395,119,30
10400,119,30
10405,119,30
10410,119,30
10415,120,30
10420,120,30
10425,120,30
10430,120,31
10435,120,30
10440,120,30
10445,120,31
10450,120,31
10455,120,31
10460,121,31
10465,121,31
10470,121,31
10475,122,31
10480,122,31
10485,122,31
10490,122,31
10495,122,31
10500,122,31
10505,123,31
10510,123,31
10515,123,31
10520,123,31
10525,123,31
10530,123,31
10535,123,31
10540,123,31
10545,123,31
10550,123,31
10555,123,31
10560,123,31
10565,124,31
10570,124,31
10575,124,31
10580,124,31
10585,125,31
10590,125,31
10595,125,31
10600,125,31
10605,126,31
10610,126,31
10615,126,31
10620,126,31
10625,126,31
10630,126,31
10635,126,31
10640,126,31
10645,127,31
10650,127,31
10655,127,31
10660,127,31
10665,127,31
10670,127,31
10675,127,31
10680,128,31
10685,128,31
10690,128,31
10695,128,31
10700,128,31
10705,129,31
10710,129,31
10715,129,31
10720,129,31
10725,129,31
10730,129,31
10735,130,31
10740,130,31
10745,130,31
10750,129,31
10755,130,31
10760,130,31
10765,130,31
10770,130,31
10775,130,31
10780,130,31
10785,130,31
10790,131,32
10795,131,31
10800,131,31
10805,131,31
10810,132,32
10815,132,32
10820,132,32
10825,132,32
10830,132,32
10835,132,32
10840,132,32
10845,132,32
10850,132,32
10855,133,32
10860,133,32
10865,133,32
10870,133,32
10875,133,32
10880,133,32
10885,133,32
10890,134,32
10895,134,32
10900,134,32
10905,134,32
10910,134,32
10915,134,32
10920,135,32
10925,134,32
10930,135,32
10935,135,32
10940,135,32
10945,135,32
10950,136,32
10955,136,32
10960,136,32
10965,136,32
10970,136,32
10975,136,32
10980,137,32
10985,137,32
10990,137,32
10995,137,32
11000,137,32
11005,138,32
11010,138,32
11015,138,32
11020,138,32
11025,138,32
11030,138,32
11035,139,32
11040,138,32
11045,139,32
11050,139,32
11055,139,32
11060,139,32
11065,139,32
11070,139,32
11075,140,32
11080,140,32
11085,140,32
11090,140,32
11095,140,32
11100,140,32
11105,140,32
11110,140,32
11115,140,32
11120,141,32
11125,141,32
11130,141,32
11135,141,32
11140,141,33
11145,141,32
11150,141,33
11155,142,32
11160,142,33
11165,142,33
11170,142,33
11175,142,33
11180,143,33
11185,143,33
11190,143,33
11195,143,33
11200,143,33
11205,144,33
11210,144,33
11215,144,33
11220,144,33
11225,144,33
11230,144,33
11235,145,33
11240,145,33
11245,145,33
11250,145,33
11255,145,33
11260,145,33
11265,145,33
11270,145,33
11275,145,33
11280,145,33
11285,146,33
11290,146,33
11295,146,33
11300,146,33
11305,146,33
11310,147,33
11315,147,33
11320,147,33
11325,147,33
11330,147,33
11335,147,33
11340,148,33
11345,148,33
11350,148,33
11355,148,33
11360,148,33
11365,148,33
11370,148,33
11375,148,33
11380,148,33
11385,148,33
11390,149,33
11395,149,33
11400,149,34
11405,149,34
11410,150,34
11415,150,34
11420,150,34
11425,150,34
11430,149,34
11435,149,34
11440,150,34
11445,150,34
11450,150,34
11455,150,34
11460,150,34
11465,150,34
11470,150,34
11475,150,34
11480,150,34
11485,150,34
11490,150,34
11495,150,34
11500,150,34
11505,150,34
11510,150,34
11515,149,34
11520,149,34
11525,149,34
11530,149,34
11535,149,34
11540,149,34
11545,150,34
11550,150,34
11555,150,34
11560,150,34
11565,150,34
11570,150,34
11575,150,34
11580,150,34
11585,149,34
11590,149,34
11595,149,34
11600,149,34
11605,149,34
11610,150,34
11615,150,34
11620,150,34
11625,150,34
11630,150,34
11635,150,34
11640,150,34
11645,149,34
11650,149,34
11655,149,34
11660,150,34
11665,150,34
11670,150,35
11675,149,35
11680,149,35
11685,149,35
11690,150,35
11695,149,35
11700,149,35
11705,149,35
11710,149,35
11715,149,35
11720,149,35
11725,149,35
11730,149,35
11735,149,35
11740,148,35
11745,148,35
11750,148,35
11755,147,35
11760,147,35
11765,147,35
11770,147,35
11775,147,35
11780,147,35
11785,147,35
11790,147,35
11795,147,35
11800,147,35
11805,146,35
11810,145,35
11815,145,35
11820,145,35
11825,145,35
11830,145,35
11835,145,35
11840,145,35
11845,144,35
11850,144,35
11855,144,35
11860,144,35
11865,144,35
11870,144,35
11875,144,35
11880,144,35
11885,143,35
11890,143,35
11895,143,35
11900,143,35
11905,143,35
11910,143,35
11915,143,35
11920,142,35
11925,142,35
11930,142,35
11935,141,35
11940,141,35
11945,141,35
11950,141,35
11955,141,35
11960,141,35
11965,141,35
11970,140,35
11975,140,35
11980,140,35
11985,140,35
11990,140,35
11995,140,36
12000,139,36
12005,139,36
12010,139,36
12015,139,36
12020,138,36
12025,138,36
12030,138,36
12035,138,36
12040,137,36
12045,137,36
12050,137,36
12055,137,36
12060,136,36
12065,136,36
12070,136,36
12075,136,36
12080,136,36
12085,136,36
12090,136,36
12095,135,36
12100,135,36
12105,135,36
12110,135,36
12115,135,36
12120,135,36
12125,135,36
12130,134,36
12135,134,36
12140,134,36
12145,134,36
12150,134,36
12155,133,36
12160,133,36
12165,133,36
12170,133,36
12175,132,36
12180,132,36
12185,132,36
12190,132,36
12195,132,36
12200,132,36
12205,131,36
12210,131,36
12215,131,36
12220,131,36
12225,131,36
12230,130,36
12235,130,36
12240,130,36
12245,130,36
12250,130,36
12255,129,36
12260,129,36
12265,129,36
12270,129,36
12275,129,36
12280,128,36
12285,128,36
12290,128,36
12295,127,36
12300,127,36
12305,127,36
12310,127,36
12315,127,36
12320,127,36
12325,126,36
12330,126,36
12335,126,36
12340,126,36
12345,125,36
12350,125,36
12355,125,36
12360,125,36
12365,125,36
12370,125,36
12375,124,36
12380,124,36
12385,124,36
12390,124,36
12395,124,36
12400,123,36
12405,123,36
12410,123,36
12415,123,36
12420,123,36
12425,123,36
12430,123,36
12435,122,36
12440,122,36
12445,122,36
12450,122,36
12455,121,36
12460,121,36
12465,121,36
12470,121,36
12475,121,36
12480,120,36
12485,120,36
12490,120,36
12495,120,36
12500,119,36
12505,119,36
12510,119,36
12515,119,36
12520,119,36
12525,119,36
12530,118,36
12535,118,36
12540,118,36
12545,118,36
12550,118,36
12555,117,36
12560,117,36
12565,117,36
12570,117,36
12575,117,36
12580,116,36
12585,116,36
12590,116,36
12595,116,36
12600,116,36
12605,116,36
12610,115,36
12615,115,36
12620,115,36
12625,115,36
12630,115,36
12635,115,36
12640,114,36
12645,114,36
12650,114,36
12655,114,36
12660,114,36
12665,114,36
12670,113,36
12675,113,36
12680,113,36
12685,113,36
12690,113,36
12695,112,36
12700,112,36
12705,112,36
12710,112,36
12715,112,36
12720,111,36
12725,111,36
12730,111,36
12735,111,36
12740,111,36
12745,111,36
12750,111,36
12755,110,36
12760,110,36
12765,110,36
12770,110,36
12775,110,36
12780,110,36
12785,109,36
12790,109,36
12795,109,36
12800,109,36
12805,109,36
12810,108,36
12815,108,36
12820,108,36
12825,108,36
12830,108,36
12835,108,36
12840,107,36
12845,107,36
12850,107,36
12855,107,36
12860,107,36
12865,107,36
12870,107,36
12875,106,36
12880,106,36
12885,106,36
12890,106,36
12895,106,36
12900,106,36
12905,105,36
12910,105,36
12915,105,36
12920,105,36
12925,105,36
12930,104,36
12935,104,36
12940,104,36
12945,104,36
12950,104,36
12955,104,36
12960,104,36
12965,103,36
12970,103,36
12975,103,36
12980,103,36
12985,103,36
12990,103,36
12995,103,36
13000,102,36
13005,102,36
13010,102,36
13015,102,36
13020,102,36
13025,102,36
13030,102,36
13035,101,36
13040,101,36
13045,101,36
13050,101,36
13055,101,36
13060,101,36
13065,100,36
13070,100,36
13075,100,36
13080,100,36
13085,100,36
13090,100,36
13095,99,36
13100,99,36
13105,99,36
13110,99,36
13115,99,36
13120,99,36
13125,99,36
13130,98,36
13135,98,36
13140,98,36
13145,98,36
13150,98,36
13155,98,36
13160,97,36
13165,97,36
13170,97,36
13175,97,36
13180,97,36
13185,97,36
13190,97,36
13195,96,36
13200,96,36
13205,96,36
13210,96,36
13215,96,36
13220,96,36
13225,96,36
13230,96,36
13235,95,36
13240,95,36
13245,95,36
13250,95,36
13255,95,36
13260,95,35
13265,94,35
13270,94,35
13275,94,35
13280,94,35
13285,94,35
13290,94,35
13295,94,35
13300,93,35
13305,93,35
13310,93,35
13315,93,35
13320,93,35
13325,93,35
13330,92,35
13335,92,35
13340,92,35
13345,92,35
13350,92,35
13355,92,35
13360,92,35
13365,92,35
13370,91,35
13375,91,35
13380,91,35
13385,91,35
13390,91,35
13395,91,35
13400,91,35
13405,90,35
13410,90,35
13415,90,35
13420,90,35
13425,90,35
13430,90,35
13435,90,35
13440,90,35
13445,89,35
13450,89,35
13455,89,35
13460,89,35
13465,89,35
13470,89,35
13475,88,35
13480,88,35
13485,88,35
13490,88,35
13495,88,35
13500,88,35
13505,88,35
13510,87,35
13515,87,35
13520,87,35
13525,87,35
13530,87,35
13535,87,35
13540,87,35
13545,86,35
13550,86,35
13555,86,35
13560,86,35
13565,86,35
13570,86,35
13575,86,35
13580,86,35
13585,86,35
13590,85,35
13595,85,35
13600,85,35
13605,85,35
13610,85,35
13615,85,35
13620,85,35
13625,84,35
13630,84,35
13635,84,35
13640,84,35
13645,84,35
13650,84,34
13655,84,35
13660,84,35
13665,83,34
13670,83,34
13675,83,35
13680,83,34
13685,83,34
13690,83,34
13695,83,34
13700,83,34
13705,82,34
13710,82,34
13715,82,34
13720,82,34
13725,82,34
13730,82,34
13735,82,34
13740,82,34
13745,81,34
13750,81,34
13755,81,34
13760,81,34
13765,81,34
13770,81,34
13775,81,34
13780,81,34
13785,81,34
13790,80,34
13795,80,34
13800,80,34
13805,80,34
13810,80,34
13815,80,34
13820,80,34
13825,80,34
13830,79,34
13835,79,34
13840,79,34
13845,79,34
13850,79,34
13855,79,34
13860,79,34
13865,79,34
13870,79,34
13875,78,34
13880,78,34
13885,78,34
13890,78,34
13895,78,34
13900,78,34
13905,78,34
13910,78,34
13915,78,34
13920,78,34
13925,77,34
13930,77,34
13935,77,34
13940,77,34
13945,77,34
13950,77,34
13955,76,34
13960,76,34
13965,76,34
13970,76,34
13975,76,34
13980,76,34
13985,76,34
13990,76,34
13995,76,34
14000,76,34
14005,75,34
14010,75,34
14015,75,34
14020,75,34
14025,75,34
14030,75,34
14035,75,34
14040,75,33
14045,75,33
14050,75,34
14055,74,33
14060,74,33
14065,74,33
14070,74,33
14075,74,33
14080,74,33
14085,74,33
14090,74,33
14095,74,33
14100,73,33
14105,73,33
14110,73,33
14115,73,33
14120,73,33
14125,73,33
14130,73,33
14135,73,33
14140,73,33
14145,72,33
14150,72,33
14155,72,33
14160,72,33
14165,72,33
14170,72,33
14175,72,33
14180,72,33
14185,72,33
14190,71,33
14195,71,33
14200,71,33
14205,71,33
14210,71,33
14215,71,33
14220,71,33
14225,71,33
14230,71,33
14235,71,33
14240,71,33
14245,71,33
14250,70,33
14255,70,33
14260,70,33
14265,70,33
14270,70,33
14275,70,33
14280,70,33
14285,70,33
14290,70,33
14295,70,33
14300,69,33
14305,69,33
14310,69,33
14315,69,33
14320,69,33
14325,69,33
14330,69,33
14335,69,33
14340,69,33
14345,69,33
14350,69,33
14355,68,33
14360,68,33
14365,68,33
14370,68,33
14375,68,33
14380,68,33
14385,68,33
14390,67,33
14395,67,33
14400,67,33
14405,67,32
14410,67,33
14415,67,33
14420,66,32
14425,66,32
14430,66,32
14435,66,32
14440,66,32
14445,66,32
14450,66,32
14455,66,32
14460,65,32
14465,65,32
14470,65,32
14475,65,32
14480,65,32
14485,65,32
14490,64,32
14495,64,32
14500,64,32
14505,64,32
14510,64,32
14515,64,32
14520,64,32
14525,63,32
14530,63,32
14535,63,32
14540,63,32
14545,63,32
14550,63,32
14555,63,32
14560,62,32
14565,62,32
14570,62,32
14575,62,32
14580,62,32
14585,62,32
14590,62,32
14595,61,32
14600,61,32
14605,61,32
14610,61,32
14615,61,32
14620,61,32
14625,60,32
14630,60,32
14635,60,32
14640,60,32
14645,61,32
14650,60,32
14655,60,32
14660,59,32
14665,59,32
14670,59,32
14675,59,32
14680,59,32
14685,59,32
14690,59,32
14695,58,32
14700,58,32
14705,58,32
14710,59,32
14715,58,32
14720,58,32
14725,57,32
14730,57,32
14735,57,32
14740,58,32
14745,57,32
14750,57,32
14755,57,32
14760,56,32
14765,56,32
14770,56,32
14775,57,32
14780,56,32
14785,56,32
14790,56,32
14795,55,32
14800,55,32
14805,56,32
14810,55,32
14815,55,32
14820,55,32
14825,55,32
14830,54,32
14835,55,31
14840,54,31
14845,55,31
14850,54,31
14855,54,31
14860,54,31
14865,54,31
14870,53,31
14875,53,31
14880,53,31
14885,53,31
14890,53,31
14895,53,31
14900,53,31
14905,53,31
14910,53,31
14915,52,31
14920,52,31
14925,52,31
14930,52,31
14935,52,31
14940,52,31
14945,52,31
14950,52,31
14955,51,31
14960,51,31
14965,51,31
14970,51,31
14975,51,31
14980,51,31
14985,51,31
14990,51,31
14995,51,31
15000,50,31
15005,50,31
15010,50,31
15015,50,31
15020,50,31
15025,50,31
15030,50,31
15035,50,31
15040,50,31
15045,49,31
15050,49,31
15055,49,31
15060,49,31
15065,49,31
15070,49,31
15075,49,31
15080,49,31
15085,49,31
15090,49,31
15095,49,31
15100,49,31
15105,48,31
15110,48,31
15115,48,31
15120,48,31
15125,48,31
15130,48,31
15135,48,31
15140,48,31
15145,47,31
15150,47,31
15155,47,31
15160,47,31
15165,47,31
15170,47,31
15175,47,31
15180,47,31
15185,47,31
15190,47,31
15195,47,31
15200,47,31
15205,47,31
15210,46,31
15215,46,31
15220,46,31
15225,46,31
15230,46,31
15235,46,31
15240,46,31
15245,46,31
15250,46,31
15255,46,31
15260,46,31
15265,46,31
15270,45,31
15275,45,31
15280,45,31
15285,45,31
15290,45,31
15295,45,31
15300,45,31
15305,45,31
15310,45,31
15315,45,31
15320,45,31
15325,45,31
15330,46,31
15335,46,31
15340,46,31
15345,46,31
15350,46,31
15355,46,31
15360,46,31
15365,46,31
15370,46,31
15375,46,31
15380,46,31
15385,46,31
15390,46,31
15395,46,30
15400,46,30
15405,46,30
15410,46,31
15415,46,31
15420,46,30
15425,46,30
15430,46,30
15435,46,30
15440,46,30
15445,46,30
15450,46,30
15455,46,30
15460,46,30
15465,46,30
15470,46,30
15475,46,30
15480,46,30
15485,46,30
15490,46,30
15495,46,30
15500,46,30
15505,46,30
15510,46,30
15515,45,30
15520,45,30
15525,45,30
15530,45,30
15535,45,30
15540,45,30
15545,45,30
15550,45,30
15555,45,30
15560,45,30
15565,45,30
15570,45,30
15575,45,30
15580,45,30
15585,45,30
15590,45,30
15595,45,30
15600,45,30
15605,45,30
15610,45,30
15615,45,30
15620,45,30
15625,45,30
15630,45,30
15635,45,30
15640,45,30
15645,45,30
15650,45,30
15655,45,30
15660,45,30
15665,45,30
15670,45,30
15675,45,30
15680,44,30
15685,44,30
15690,44,30
15695,44,30
15700,44,30
15705,44,30
15710,44,30
15715,44,30
15720,44,30
15725,44,30
15730,44,30
15735,44,30
15740,44,30
15745,44,30
15750,44,30
15755,44,30
15760,44,30
15765,45,30
15770,45,30
15775,45,30
15780,45,30
15785,45,30
15790,46,30
15795,46,30
15800,46,30
15805,46,30
15810,47,30
15815,47,30
15820,47,30
15825,47,30
15830,47,30
15835,47,29
15840,47,29
15845,48,29
15850,48,30
15855,48,30
15860,48,30
15865,48,30
15870,48,29
15875,48,29
15880,49,29
15885,49,29
15890,49,29
15895,49,29
15900,49,29
15905,49,30
15910,50,29
15915,50,29
15920,50,29
15925,50,29
15930,50,29
15935,50,29
15940,50,29
15945,50,29
15950,50,29
15955,51,29
15960,51,29
15965,51,29
15970,51,29
15975,51,29
15980,52,29
15985,52,29
15990,52,29
15995,53,29
16000,52,29
16005,53,29
16010,53,29
16015,53,29
16020,53,29
16025,53,29
16030,53,29
16035,53,29
16040,53,29
16045,53,29
16050,54,29
16055,54,29
16060,54,29
16065,54,29
16070,54,29
16075,54,29
16080,55,29
16085,55,29
16090,55,29
16095,55,29
16100,55,29
16105,55,29
16110,56,29
16115,56,29
16120,56,29
16125,56,29
16130,56,29
16135,56,29
16140,57,29
16145,57,29
16150,57,29
16155,57,29
16160,57,29
16165,57,29
16170,57,29
16175,57,29
16180,57,29
16185,58,29
16190,58,29
16195,58,29
16200,58,29
16205,59,29
16210,59,29
16215,59,29
16220,59,29
16225,59,29
16230,59,29
16235,59,29
16240,59,29
16245,60,29
16250,60,29
16255,60,29
16260,60,29
16265,61,29
16270,61,29
16275,61,29
16280,61,29
16285,61,29
16290,61,29
16295,61,29
16300,61,29
16305,62,29
16310,62,29
16315,62,29
16320,62,29
16325,62,29
16330,62,29
16335,62,29
16340,62,29
16345,62,29
16350,63,29
16355,63,29
16360,63,29
16365,63,29
16370,64,29
16375,64,29
16380,64,29
16385,64,29
16390,64,29
16395,65,29
16400,65,29
16405,65,29
16410,65,29
16415,65,29
16420,65,29
16425,65,29
16430,65,29
16435,65,29
16440,65,29
16445,65,29
16450,66,29
16455,66,29
16460,66,29
16465,66,29
16470,67,29
16475,67,29
16480,67,29
16485,67,29
16490,67,29
16495,67,29
16500,67,29
16505,68,29
16510,68,29
16515,68,29
16520,68,29
16525,68,29
16530,68,29
16535,69,29
16540,69,29
16545,69,29
16550,69,29
16555,69,29
16560,70,29
16565,70,29
16570,70,29
16575,70,29
16580,70,29
16585,70,29
16590,70,29
16595,70,29
16600,70,29
16605,70,29
16610,70,29
16615,71,29
16620,71,29
16625,71,29
16630,71,29
16635,72,29
16640,72,29
16645,72,29
16650,73,29
16655,73,29
16660,73,29
16665,73,29
16670,73,29
16675,73,29
16680,73,29
16685,73,29
16690,73,29
16695,73,29
16700,73,29
16705,73,29
16710,73,29
16715,73,29
16720,74,29
16725,74,29
16730,75,29
16735,75,29
16740,75,29
16745,75,29
16750,75,29
16755,75,29
16760,75,29
16765,75,29
16770,76,29
16775,76,29
16780,76,29
16785,76,29
16790,76,29
16795,76,29
16800,77,29
16805,77,29
16810,77,29
16815,77,29
16820,77,29
16825,77,29
16830,78,29
16835,78,29
16840,78,29
16845,78,29
16850,78,29
16855,79,29
16860,79,29
16865,79,29
16870,79,29
16875,79,29
16880,79,29
16885,79,29
16890,79,29
16895,79,29
16900,79,29
16905,79,29
16910,79,29
16915,79,29
16920,80,29
16925,80,29
16930,80,29
16935,81,29
16940,81,29
16945,81,29
16950,81,29
16955,82,29
16960,82,29
16965,82,29
16970,82,29
16975,82,29
16980,82,29
16985,82,29
16990,82,29
16995,82,29
17000,82,29
17005,83,29
17010,83,29
17015,83,29
17020,83,29
17025,84,29
17030,84,29
17035,84,29
17040,84,29
17045,84,29
17050,85,29
17055,85,29
17060,85,29
17065,85,29
17070,85,29
17075,85,29
17080,85,29
17085,85,29
17090,85,29
17095,85,29
17100,85,29
17105,85,29
17110,85,29
17115,86,29
17120,86,29
17125,86,29
17130,87,29
17135,87,29
17140,87,29
17145,87,29
17150,87,29
17155,87,29
17160,88,29
17165,88,29
17170,88,29
17175,88,29
17180,88,29
17185,88,29
17190,88,29
17195,89,29
17200,89,29
17205,89,29
17210,89,29
17215,89,29
17220,90,29
17225,90,29
17230,90,29
17235,90,29
17240,90,29
17245,90,29
17250,90,29
17255,90,29
17260,90,29
17265,90,29
17270,91,29
17275,91,29
17280,91,29
17285,91,29
17290,92,29
17295,92,29
17300,92,29
17305,92,29
17310,92,29
17315,92,29
17320,93,29
17325,93,29
17330,93,29
17335,93,29
17340,93,29
17345,93,29
17350,93,29
17355,93,29
17360,93,29
17365,93,29
17370,94,29
17375,94,29
17380,94,29
17385,95,29
17390,95,29
17395,95,29
17400,95,29
17405,95,29
17410,95,29
17415,95,29
17420,96,29
17425,96,29
17430,96,29
17435,96,29
17440,96,29
17445,96,29
17450,96,29
17455,97,29
17460,97,29
17465,97,29
17470,97,29
17475,97,29
17480,97,29
17485,97,29
17490,97,29
17495,97,29
17500,98,29
17505,98,29
17510,98,29
17515,98,29
17520,98,29
17525,99,29
17530,99,29
17535,99,29
17540,99,29
17545,99,29
17550,100,29
17555,100,29
17560,100,29
17565,100,29
17570,100,29
17575,100,29
17580,100,29
17585,100,29
17590,100,29
17595,100,29
17600,101,29
17605,101,29
17610,102,29
17615,102,29
17620,102,29
17625,102,29
17630,102,29
17635,102,29
17640,102,29
17645,102,29
17650,102,29
17655,103,29
17660,103,29
17665,103,29
17670,103,29
17675,103,29
17680,103,29
17685,103,29
17690,104,29
17695,104,29
17700,104,29
17705,104,29
17710,104,29
17715,104,29
17720,105,29
17725,105,29
17730,105,29
17735,105,29
17740,105,29
17745,106,29
17750,106,29
17755,106,29
17760,106,29
17765,106,29
17770,106,29
17775,106,29
17780,106,29
17785,107,29
17790,107,29
17795,107,29
17800,107,29
17805,107,29
17810,107,29
17815,107,29
17820,108,29
17825,108,29
17830,108,29
17835,108,29
17840,108,29
17845,108,29
17850,108,29
17855,108,29
17860,109,29
17865,109,29
17870,109,29
17875,109,29
17880,109,29
17885,110,29
17890,110,29
17895,110,29
17900,110,29
17905,110,29
17910,111,29
17915,111,29
17920,111,29
17925,111,29
17930,111,29
17935,111,29
17940,111,29
17945,111,29
17950,111,29
17955,111,29
17960,112,29
17965,112,30
17970,112,29
17975,112,29
17980,112,29
17985,113,29
17990,113,29
17995,113,30
18000,114,29
18005,114,30
18010,114,30
18015,114,30
18020,114,30
18025,114,30
18030,114,30
18035,114,30
18040,114,30
18045,114,30
18050,114,30
18055,115,30
18060,114,30
18065,115,30
18070,115,30
18075,115,30
18080,115,30
18085,115,30
18090,116,30
18095,116,30
18100,116,30
18105,116,30
18110,116,30
18115,117,30
18120,117,30
18125,117,30
18130,117,30
18135,117,30
18140,118,30
18145,118,30
18150,118,30
18155,118,30
18160,118,30
18165,118,30
18170,118,30
18175,118,30
18180,118,30
18185,118,30
18190,119,30
18195,119,30
18200,119,30
18205,119,30
18210,120,30
18215,120,30
18220,120,30
18225,120,30
18230,120,30
18235,120,30
18240,120,30
18245,120,30
18250,121,30
18255,121,30
18260,121,30
18265,121,30
18270,121,30
18275,121,30
18280,122,30
18285,122,30
18290,122,30
18295,122,30
18300,122,30
18305,122,30
18310,123,30
18315,123,30
18320,123,30
18325,123,30
18330,123,30
18335,123,30
18340,123,30
18345,123,30
18350,124,30
18355,124,30
18360,124,30
18365,124,30
18370,124,30
18375,125,30
18380,125,30
18385,125,30
18390,125,30
18395,125,30
18400,125,30
18405,125,30
18410,125,30
18415,126,30
18420,126,31
18425,126,31
18430,126,31
18435,126,31
18440,126,31
18445,126,31
18450,127,31
18455,127,31
18460,127,31
18465,127,31
18470,127,31
18475,128,31
18480,128,31
18485,128,31
18490,128,31
18495,128,31
18500,128,31
18505,128,31
18510,128,31
18515,129,31
18520,129,31
18525,129,31
18530,129,31
18535,130,31
18540,130,31
18545,130,31
18550,130,31
18555,130,31
18560,130,31
18565,130,31
18570,130,31
18575,130,31
18580,131,31
18585,131,31
18590,131,31
18595,131,31
18600,131,31
18605,131,31
18610,131,31
18615,132,31
18620,132,31
18625,132,31
18630,132,31
18635,133,31
18640,133,31
18645,133,31
18650,133,31
18655,133,31
18660,133,31
18665,133,31
18670,133,31
18675,134,31
18680,134,31
18685,134,31
18690,134,31
18695,134,31
18700,134,31
18705,134,31
18710,134,31
18715,135,31
18720,135,31
18725,135,31
18730,135,31
18735,135,31
18740,135,31
18745,136,31
18750,136,31
18755,136,31
18760,136,31
18765,136,31
18770,136,31
18775,136,31
18780,136,31
18785,137,31
18790,137,31
18795,137,31
18800,138,31
18805,137,31
18810,138,31
18815,138,31
18820,138,31
18825,138,32
18830,138,32
18835,138,32
18840,139,32
18845,139,32
18850,139,32
18855,139,32
18860,139,32
18865,139,32
18870,139,32
18875,140,32
18880,140,32
18885,140,32
18890,140,32
18895,140,32
18900,140,32
18905,141,32
18910,140,32
18915,141,32
18920,141,32
18925,141,32
18930,141,32
18935,141,32
18940,142,32
18945,142,32
18950,142,32
18955,142,32
18960,142,32
18965,142,32
18970,142,32
18975,142,32
18980,142,32
18985,142,32
18990,142,32
18995,143,32
19000,143,32
19005,144,32
19010,144,32
19015,144,32
19020,144,32
19025,144,32
19030,144,32
19035,144,32
19040,145,32
19045,145,32
19050,145,32
19055,145,32
19060,145,32
19065,145,32
19070,146,32
19075,146,32
19080,146,32
19085,146,32
19090,146,32
19095,146,32
19100,147,32
19105,146,32
19110,147,32
19115,147,32
19120,147,32
19125,147,32
19130,147,32
19135,147,32
19140,147,32
19145,147,32
19150,148,32
19155,148,32
19160,148,32
19165,148,32
19170,148,32
19175,149,33
19180,149,33
19185,149,33
19190,149,33
19195,149,33
19200,149,33
19205,149,33
19210,150,33
19215,150,33
19220,150,33
19225,150,33
19230,150,33
19235,150,33
19240,150,33
19245,150,33
19250,150,33
19255,150,33
19260,150,33
19265,150,33
19270,150,33
19275,150,33
19280,150,33
19285,150,33
19290,150,33
19295,149,33
19300,149,33
19305,149,33
19310,149,33
19315,149,33
19320,149,33
19325,149,33
19330,150,33
19335,150,33
19340,150,33
19345,150,33
19350,150,33
19355,150,33
19360,150,33
19365,150,33
19370,150,33
19375,150,33
19380,150,33
19385,150,33
19390,149,33
19395,149,33
19400,149,33
19405,149,33
19410,149,33
19415,150,33
19420,150,33
19425,150,33
19430,150,33
19435,149,33
19440,150,33
19445,150,33
19450,150,33
19455,149,34
19460,149,34
19465,149,33
19470,149,34
19475,149,34
19480,149,34
19485,149,34
19490,150,34
19495,150,34
19500,150,34
19505,150,34
19510,150,34
19515,149,34
19520,148,34
19525,148,34
19530,148,34
19535,148,34
19540,148,34
19545,148,34
19550,148,34
19555,147,34
19560,147,34
19565,147,34
19570,147,34
19575,147,34
19580,147,34
19585,147,34
19590,147,34
19595,147,34
19600,146,34
19605,146,34
19610,146,34
19615,146,34
19620,145,34
19625,145,34
19630,145,34
19635,145,34
19640,145,34
19645,145,34
19650,145,34
19655,145,34
19660,145,34
19665,144,34
19670,144,34
19675,144,34
19680,144,34
19685,143,34
19690,143,34
19695,143,34
19700,143,34
19705,143,34
19710,143,34
19715,142,34
19720,142,34
19725,142,34
19730,142,34
19735,142,34
19740,142,34
19745,141,34
19750,141,34
19755,141,34
19760,141,34
19765,141,34
19770,140,34
19775,140,34
19780,140,34
19785,140,35
19790,140,35
19795,140,35
19800,140,34
19805,139,35
19810,139,35
19815,139,35
19820,139,35
19825,138,35
19830,138,35
19835,138,35
19840,138,35
19845,138,35
19850,138,35
19855,137,35
19860,137,35
19865,137,35
19870,137,35
19875,137,35
19880,136,35
19885,136,35
19890,136,35
19895,136,35
19900,135,35
19905,135,35
19910,135,35
19915,135,35
19920,135,35
19925,135,35
19930,134,35
19935,134,35
19940,134,35
19945,134,35
19950,133,35
19955,133,35
19960,133,35
19965,133,35
19970,133,35
19975,132,35
19980,132,35
19985,132,35
19990,132,35
19995,132,35
20000,131,35
20005,131,35
20010,131,35
20015,131,35
20020,131,35
20025,130,35
20030,130,35
20035,130,35
20040,130,35
20045,130,35
20050,130,35
20055,130,35
20060,129,35
20065,129,35
20070,129,35
